#separator:Tab
#html:true
#deck:biohack::languages::es-en
#columns:ID	Spanish	English	SpanishExample	EnglishExample	Grammar	SortKey	Tags	Checksum
#tags column:8
biohack:es-en:0708	la nube	f. cloud	No hay ni una nube en el cielo.	There's not a cloud in the sky.	feminine noun	nube	biohack es-en letter-n noun	85687a3fd2f4
biohack:es-en:0709	nublado	cloudy	Está nublado y parece que va a llover.	It’s cloudy and it looks as if it's going to rain.		nublado	biohack es-en letter-n	572665f0a2e4
biohack:es-en:0710	nuestro	our	Nuestro guía está muy bien preparado.	Our guide is very well prepared.		nuestro	biohack es-en letter-n	b68d6d01b5f4
biohack:es-en:0711	nuevo	new	¿Qué hay de nuevo?	What's new?		nuevo	biohack es-en letter-n	bbae2ee51743
biohack:es-en:0712	el número	m. number	¿Cuál es su número de teléfono?	What's your telephone number?	masculine noun	numero	biohack es-en letter-n noun	d1c45b024039
biohack:es-en:0713	nunca	never	No he estado nunca en Guatemala.	I have never been to Guatemala.		nunca	biohack es-en letter-n	bcf5360c4905
biohack:es-en:0714	o	or, either	Estaremos aquí cuatro o cinco días.	We'll be here four or five days.		o	biohack es-en letter-o	07425e4e8b5d
biohack:es-en:0715	el objeto	m. object, purpose	¿Cuál es el objeto de su visita?	What is the purpose of your visit?	masculine noun	objeto	biohack es-en letter-o noun	ca0c5042c153
biohack:es-en:0716	obligar	to oblige, force	Nos obligaron a tomar otra ruta.	They forced us to take another route.	verb	obligar	biohack es-en letter-o verb	4100ed0421d0
biohack:es-en:0717	la obra	f. work	Sus mejores obras están en este museo.	His best works are in this museum.	feminine noun	obra	biohack es-en letter-o noun	f70a6ea00afa
biohack:es-en:0718	obtener	to obtain, get	¿Dónde podemos obtener un pase?	Where can we get a pass?	verb	obtener	biohack es-en letter-o verb	f33b93a626a0
biohack:es-en:0719	el océano	m. ocean	El Océano Atlántico está entre América y Europa.	The Atlantic Ocean is between America and Europe.	masculine noun	oceano	biohack es-en letter-o noun	fd6ea71f75a3
biohack:es-en:0720	ocupado	busy, occupied	Si no estoy ocupado mañana, tendré mucho gusto en ir con ustedes.	If I'm not busy tomorrow, I'll be very pleased to go with you.		ocupado	biohack es-en letter-o	0a0ea6e60379
biohack:es-en:0721	ocurrir	to happen, occur	Ay, ¿qué ocurrió?	Wow, what happened?	verb	ocurrir	biohack es-en letter-o verb	b0112948f8da
biohack:es-en:0722	odiar	to hate	Odio a los políticos corruptos. hate corrupt politicians.	I hate corrupt politicians.	verb	odiar	biohack es-en letter-o verb	970258ca467d
biohack:es-en:0723	el oeste	m. west	En el oeste tenemos los Andes.	To the west we have the Andes.	masculine noun	oeste	biohack es-en letter-o noun	715e19f43ff9
biohack:es-en:0724	la oficina	f. office	Venga a verme en mi oficina.	Come to see me in my E office.	feminine noun	oficina	biohack es-en letter-o noun	b79d69cd24c6
biohack:es-en:0725	el oído	m. ear, hearing	No tengo oído para la música.	I have no ear for music.	masculine noun	oido	biohack es-en letter-o noun	6e14efe1e54c
biohack:es-en:0726	oír	to hear	No oigo nada porque el tren está pasando.	I can't hear a thing because the train is going by.	verb	oir	biohack es-en letter-o verb	b3dd524c395f
biohack:es-en:0727	ojalá!	I wish (that)!	¡Ojalá que lleguen pronto!	I wish they'd arrive soon!		ojala!	biohack es-en letter-o	11c295b887ff
biohack:es-en:0728	el ojo	m. eye	Tengo algo enelojo.	I have something in my eye.	masculine noun	ojo	biohack es-en letter-o noun	d1cc797ce126
biohack:es-en:0729	oler	to smell	Todo huele muy bien.	Everything smells very good.	verb	oler	biohack es-en letter-o verb	4cf77bb44875
biohack:es-en:0730	el olor	m. odor, smell	Hay un mal olor de tabaco aquí.	There is a bad tobacco odor here.	masculine noun	olor	biohack es-en letter-o noun	f637cf0f1f3b
biohack:es-en:0731	olvidar	to forget	Recuerdo su cara pero olvidé su nombre.	I remember. his face but I forgot his name.	verb	olvidar	biohack es-en letter-o verb	cc6259a7ec73
biohack:es-en:0732	onza	ounce	Una onza de este perfume cuesta cincuenta dólares.	An ounce of this perfume costs fifty dollars.		onza	biohack es-en letter-o	b16bbdd9b01d
biohack:es-en:0733	la oportunidad	f. opportunity	No pierdan esta oportunidad.	Don't miss 3 this opportunity.	feminine noun	oportunidad	biohack es-en letter-o noun	200e60c52972
biohack:es-en:0734	el orden	m. order, sequence	Los arregló en orden alfabético.	He arranged them in alphabetical order.	masculine noun	orden	biohack es-en letter-o noun	48cd99e5a0ca
biohack:es-en:0735	la orden	f. command, order (business)	Lo hizo según la orden que le dio 3 su jefe.	He did it in accordance with the order that his boss gave him.	feminine noun	orden	biohack es-en letter-o noun	dc2a7f14b5b6
biohack:es-en:0736	el ordenador	m. computer	Hasta los nifios en la escuela primaria aprenden a usar el ordenador.	Even children in elementary school learn to use the computer.	masculine noun	ordenador	biohack es-en letter-o noun	73e81b165a13
biohack:es-en:0737	la oreja	f. ear	Tiene las orejas muy grandes.	He has very big ears.	feminine noun	oreja	biohack es-en letter-o noun	313849486f1c
biohack:es-en:0738	el oro	m. gold	Los aretes de oro cuestan más.	The gold earrings cost more.	masculine noun	oro	biohack es-en letter-o noun	78c6022bee18
biohack:es-en:0739	otro	other, another	No puedo comer otra cosa.	I can't eat another thing.		otro	biohack es-en letter-o	1057346ee84c
biohack:es-en:0740	pagar	to pay	Hay que pagar la cuenta.	We have to pay the bill.	verb	pagar	biohack es-en letter-p verb	91946f311b95
biohack:es-en:0741	la página	f. page	En qué página está?	On what page is it?	feminine noun	pagina	biohack es-en letter-p noun	41ab39666df9
biohack:es-en:0742	el país	m. country	Me gustaria visitar todos los paises de Latinoamérica.	I'd like to visit all the countries of Latin America.	masculine noun	pais	biohack es-en letter-p noun	a6696076cc95
biohack:es-en:0743	el paisaje	m. landscape	Es un paisaje muy pintoresco.	It's a very picturesque landscape.	masculine noun	paisaje	biohack es-en letter-p noun	aee9d161c531
biohack:es-en:0744	la palabra	f. word	Nunca he oído esa palabra.	I've never heard that word.	feminine noun	palabra	biohack es-en letter-p noun	e9dc460b86d0
biohack:es-en:0745	el palacio	m. palace	No dejen de visitar el Palacio Real.	Don't fail to visit the Royal Palace.	masculine noun	palacio	biohack es-en letter-p noun	4a69e28c3d5c
biohack:es-en:0746	pálido	pale	Se puso pálido cuando oyó la noticia.	He became pale when he heard the news.		palido	biohack es-en letter-p	bc4cb3f27736
biohack:es-en:0747	los pantalones	m. pl. pants, trousers	¿Venden pantalones en una camisería?	Do they sell pants in a haberdashery?	masculine plural noun	pantalones	biohack es-en letter-p noun	d8bb390d7adb
biohack:es-en:0748	el pañuelo	m. handkerchief	Mete el pañuelo en tu bolsillo.	Put your handkerchief in your pocket.	masculine noun	panuelo	biohack es-en letter-p noun	c59101782808
biohack:es-en:0749	el papel	m. paper	No deje los papeles en la mesa.	Don't leave the papers on the table.	masculine noun	papel	biohack es-en letter-p noun	3c29885ce4a3
biohack:es-en:0750	el paquete	m. package	¿Puedo dejar aqui este paquete?	May I leave this package here?	masculine noun	paquete	biohack es-en letter-p noun	c6483a945604
biohack:es-en:0751	el par	m. pair	Necesito un par de calcetines.	I need a pair of socks.	masculine noun	par	biohack es-en letter-p noun	d4c2ceef565a
biohack:es-en:0752	para	for, in order to	Salió para España para estudiar en la universidad.	He left for Spain in order to study at the university.		para	biohack es-en letter-p	66c217afe99a
biohack:es-en:0753	la parada	f. stop	La parada del autobús está en la próxima esquina.	The bus stop is on the next corner.	feminine noun	parada	biohack es-en letter-p noun	47388f8cfbe0
biohack:es-en:0754	el paraguas	m. umbrella	Cuando está nublado, es una buena idea llevar un paraguas.	When it's cloudy, it's a good idea to take an umbrella.	masculine noun	paraguas	biohack es-en letter-p noun	5ddf56ce5d6d
biohack:es-en:0755	parar	to stop	Pare aqui por un minuto.	Stop here for a minute.	verb	parar	biohack es-en letter-p verb	44a1c5038ffb
biohack:es-en:0756	parecer	to seem	Parece que no vienen.	It seems that they're not coming.	verb	parecer	biohack es-en letter-p verb	248aa265b2a3
biohack:es-en:0757	la pared	f. wall	Yo colgaría un cuadro en esa pared.	I would hang a picture on that wall.	feminine noun	pared	biohack es-en letter-p noun	cef68670a6fc
biohack:es-en:0758	el/la pariente	m. &amp; f. relative	Tiene parientes en todas partes del mundo.	He has relatives all over the world.	masculine or feminine noun	pariente	biohack es-en letter-p noun	bda9c213e6af
biohack:es-en:0759	el parque	m. park	No corras en el parque por la noche.	Don't run in the park at night.	masculine noun	parque	biohack es-en letter-p noun	3031f10093bf
biohack:es-en:0760	el párrafo	m. paragraph	Podemos eliminar el último párrafo.	We can drop the last paragraph.	masculine noun	parrafo	biohack es-en letter-p noun	5146b244cbe9
biohack:es-en:0761	la parte	f. part	¿Qué parte quiere usted?	What part do you want?	feminine noun	parte	biohack es-en letter-p noun	62bc07598811
biohack:es-en:0762	el partido	m. game (match), party (political)	Creo que el partido republicano va a ganar.	I think the Republican party is going to win.	masculine noun	partido	biohack es-en letter-p noun	5d6b0da793fc
biohack:es-en:0763	pasado	past, last	Vinimos la semana pasada.	We came last week.		pasado	biohack es-en letter-p	b062b6df4959
biohack:es-en:0764	el pasajero	m. passenger	Todos los pasajeros tienen que bajar aquí.	All passengers have to get off here.	masculine noun	pasajero	biohack es-en letter-p noun	8d6955919169
biohack:es-en:0765	pasar	to pass, spend	No sabemos todavía donde vamos a pasar las vacaciones.	We still don't know where we're going to spend our vacation.	verb	pasar	biohack es-en letter-p verb	55d8e45ffd4f
biohack:es-en:0766	el paseo	m. walk, ride	Vamos a dar un paseo por el parque.	Let's take a walk through the park.	masculine noun	paseo	biohack es-en letter-p noun	9f1fcd600748
biohack:es-en:0767	el pasillo	m. aisle, corridor	El pasillo es muy estrecho.	The aisle is very narrow.	masculine noun	pasillo	biohack es-en letter-p noun	16648e5022be
biohack:es-en:0768	el paso	m. pace, opening	Después de dar dos pasos tropezó y cayó.	After taking two steps, he tripped and fell.	masculine noun	paso	biohack es-en letter-p noun	fdf7a8b9ba65
biohack:es-en:0769	la pastilla	f. tablet, lozenge	Tome dos pastillas y llámeme por la mañana.	Take two tablets and call me in the morning.	feminine noun	pastilla	biohack es-en letter-p noun	5c02b57ca273
biohack:es-en:0770	el patrón	m. boss, owner	El patrón trabaja tanto como sus obreros.	The boss works as hard as his workers.	masculine noun	patron	biohack es-en letter-p noun	6a9490890146
biohack:es-en:0771	la paz	f. peace	Déjenme en paz; estoy cansado.	Leave me in peace; I'm tired.	feminine noun	paz	biohack es-en letter-p noun	0351e77901af
biohack:es-en:0772	el peatón	m. pedestrian	El tráfico para para dejar pasar a los peatones.	The traffic stops to let the pedestrians cross.	masculine noun	peaton	biohack es-en letter-p noun	2d02b852bda2
biohack:es-en:0773	el pecado	m. sin	No es un pecado tan grave.	It is not such a serious sin.	masculine noun	pecado	biohack es-en letter-p noun	3b066475e016
biohack:es-en:0774	el pecho	m. chest (human body)	Si siente un dolor en el pecho, llame en seguida al médico.	If you feel a pain in the chest, call the doctor at once.	masculine noun	pecho	biohack es-en letter-p noun	4e3c697a3848
biohack:es-en:0775	el pedazo	m. piece	Se cortó la mano en un pedazo de metal.	He cut his hand on a piece of metal.	masculine noun	pedazo	biohack es-en letter-p noun	632f73734830
biohack:es-en:0776	pedir	to ask for, order	Quisiera pedirle un favor.	I'd like to ask you for a favor.	verb	pedir	biohack es-en letter-p verb	1f5853c1288d
biohack:es-en:0777	pegar	to hit, paste	Pegaron un cartel en la pared.	They pasted a sign on the wall.	verb	pegar	biohack es-en letter-p verb	f45581d223a8
biohack:es-en:0778	la película	f. movie, film	Me gusta ir al cine cuando dan una buena película.	I like to go to the movies when they show a good film.	feminine noun	pelicula	biohack es-en letter-p noun	44c07a3989ed
biohack:es-en:0779	el peligro	m. danger	No comprendió el peligro que le amenazaba.	He didn't understand the danger that was threatening him.	masculine noun	peligro	biohack es-en letter-p noun	b846e665a8c7
biohack:es-en:0780	peligroso	dangerous	Es peligroso estar en el parque de noche.	It's dangerous to be in the park at night.		peligroso	biohack es-en letter-p	538f9e138bc9
biohack:es-en:0781	el pelo	m. hair	Tengo que cortarme el pelo.	I have to have my hair cut.	masculine noun	pelo	biohack es-en letter-p noun	a8b0151cbc5f
biohack:es-en:0782	la pelota	f. ball	Los niños están jugando a la pelota.	The children are playing ball.	feminine noun	pelota	biohack es-en letter-p noun	e45a4bb4efb5
biohack:es-en:0783	la pena	f. ache, grief	Me da pena verte asi.	It grieves me to see you like this.	feminine noun	pena	biohack es-en letter-p noun	475f9bb89cf0
biohack:es-en:0784	los pendientes	m. pl. earrings	Busco unos pendientes como regalo para mi novia.	I'm looking for earrings as a gift for my girlfriend.	masculine plural noun	pendientes	biohack es-en letter-p noun	bc4497c325d4
biohack:es-en:0785	pensar	to think, intend	¿Qué piensan ustedes hacer esta noche? Yo pienso que nos quedamos en casa.	What do you intend to do tonight? I think we'll stay home.	verb	pensar	biohack es-en letter-p verb	5848296ec926
biohack:es-en:0786	la pensión	f. boardinghouse	Por lo general, las pensiones son más baratas que los hoteles.	In general, boardinghouses are cheaper than hotels.	feminine noun	pension	biohack es-en letter-p noun	cb290cd159bb
biohack:es-en:0787	peor	worse, worst	¿Cómo se siente usted, mejor o peor?	How do you feel, better or worse?		peor	biohack es-en letter-p	1a5df558ea1d
biohack:es-en:0788	pequeño	small, little	Esta habitación es demasiado pequeña.	This room is too small.		pequeno	biohack es-en letter-p	6a9cf0c73e85
biohack:es-en:0789	perder	to lose, miss	Perdí el tren y tuve que tomar un autobús.	I missed	verb	perder	biohack es-en letter-p verb	0466a214d680
biohack:es-en:0790	el perdón	m. pardon (me), forgiveness	Me pidió perdón por lo que había hecho. Perdón, no quería interrumpir.	He asked me for forgiveness for what he had done. Pardon me, I didn't mean to interrupt.	masculine noun	perdon	biohack es-en letter-p noun	e40ba6484f29
biohack:es-en:0791	el periódico	m. newspaper	Voy a comprar dos periódicos, uno en inglés y otro en español.	I'm going to buy two newspapers, one in English and another in Spanish.	masculine noun	periodico	biohack es-en letter-p noun	bb2ba2474a50
biohack:es-en:0792	permanecer	to remain, stay	¿Cuánto tiempo piensan permanecer aqui?	How long do you plan to stay here?	verb	permanecer	biohack es-en letter-p verb	e1d7d207b4b8
biohack:es-en:0793	el permiso	m. permission, pass	Con permiso, déjenme pasar.	With your permission (excuse me), let me through.	masculine noun	permiso	biohack es-en letter-p noun	af778b3fb971
biohack:es-en:0794	permitir	to permit, allow	No nos permitieron entrar.	They didn't let us in.	verb	permitir	biohack es-en letter-p verb	2fd1e9e33e4b
biohack:es-en:0795	pero	but	Quisiéramos visitar otras ciudades, pero no tenemos tiempo.	We'd like to visit other cities, but we don't have time.		pero	biohack es-en letter-p	4c8c07899374
biohack:es-en:0796	pertenecer	to belong	¿A quién pertenecen estos documentos?	To whom do these documents belong?	verb	pertenecer	biohack es-en letter-p verb	96d9180ba676
biohack:es-en:0797	pesado	heavy	No puedo levantar una maleta tan pesada.	I can’t lift such a heavy suitcase.		pesado	biohack es-en letter-p	0f7d69991dc9
biohack:es-en:0798	pesar	to weigh	Tenemos que pesar el equipaje.	We have to weigh the luggage.	verb	pesar	biohack es-en letter-p verb	08b45c528998
